날짜,지역,상품아이디,일일판매량,가격,프로모션,온도,강수량,브랜드,상품이름,재고,재고--,판매량,수요
2025-06-11,Seoul,CU_J001,11,2000,0,6.6,0.31,CU,군고구마,55,44,23.45185185,low demand
2025-06-12,Seoul,CU_J001,18,2000,0,12.9,1.81,CU,군고구마,44,106,23.45185185,low demand
2025-06-13,Seoul,CU_J001,21,2500,0,11.3,2.2,CU,군고구마,106,85,23.45185185,low demand
2025-06-14,Seoul,CU_J001,14,2500,0,13.2,2.42,CU,군고구마,85,71,23.45185185,low demand
2025-06-15,Seoul,CU_J001,37,2500,1,11.4,1.2,CU,군고구마,71,34,23.45185185,high demand
2025-06-16,Seoul,CU_J001,21,2000,0,8.1,3.48,CU,군고구마,34,93,23.45185185,low demand
2025-06-17,Seoul,CU_J001,29,3000,0,23.2,2.65,CU,군고구마,93,64,23.45185185,high demand
2025-06-18,Seoul,CU_J001,18,2000,0,11.4,4.89,CU,군고구마,64,46,23.45185185,low demand
2025-06-19,Seoul,CU_J001,16,2000,0,3.4,3.63,CU,군고구마,46,110,23.45185185,low demand
2025-06-20,Seoul,CU_J001,23,2000,1,14.8,4.21,CU,군고구마,110,87,23.45185185,average
2025-06-21,Seoul,CU_J001,10,3000,0,11.5,2.08,CU,군고구마,87,77,23.45185185,low demand
2025-06-22,Seoul,CU_J001,17,2500,0,12.6,0.25,CU,군고구마,77,60,23.45185185,low demand
2025-06-23,Seoul,CU_J001,10,2000,0,12.5,3.59,CU,군고구마,60,50,23.45185185,low demand
2025-06-24,Seoul,CU_J001,29,2000,0,11.8,1.35,CU,군고구마,50,101,23.45185185,high demand
2025-06-25,Seoul,CU_J001,28,2000,0,13.0,3.56,CU,군고구마,101,73,23.45185185,high demand
2025-06-26,Seoul,CU_J001,39,2500,0,11.8,0.47,CU,군고구마,73,34,23.45185185,high demand
2025-06-27,Seoul,CU_J001,26,2000,0,11.7,4.15,CU,군고구마,34,88,23.45185185,high demand
2024-10-01,Seoul,GS25_J001,22,3000,0,14.5,0.28,GS25,군고구마,100,78,24.41851852,average
2024-10-02,Seoul,GS25_J001,23,2000,0,-1.3,2.37,GS25,군고구마,78,55,24.41851852,average
2024-10-03,Seoul,GS25_J001,11,2000,0,24.4,4.69,GS25,군고구마,55,44,24.41851852,low demand
2024-10-04,Seoul,GS25_J001,10,2500,0,5.4,2.35,GS25,군고구마,44,34,24.41851852,low demand
2024-10-05,Seoul,GS25_J001,12,2500,0,16.1,2.17,GS25,군고구마,34,102,24.41851852,low demand
2024-10-06,Seoul,GS25_J001,16,2500,0,-0.4,0.01,GS25,군고구마,102,86,24.41851852,low demand
2024-10-07,Seoul,GS25_J001,21,3000,0,7.1,2.06,GS25,군고구마,86,65,24.41851852,low demand
2024-10-08,Seoul,GS25_J001,31,2000,0,6.7,1.77,GS25,군고구마,65,34,24.41851852,high demand
2024-10-09,Seoul,GS25_J001,20,2000,0,3.6,4.69,GS25,군고구마,34,94,24.41851852,low demand
2024-10-10,Seoul,GS25_J001,12,2500,0,2.2,3.71,GS25,군고구마,94,82,24.41851852,low demand
2024-10-11,Seoul,GS25_J001,17,2000,0,11.2,4.12,GS25,군고구마,82,65,24.41851852,low demand
2024-10-12,Seoul,GS25_J001,29,2500,0,12.2,3.09,GS25,군고구마,65,36,24.41851852,high demand
2024-10-13,Seoul,GS25_J001,21,2000,0,11.7,2.28,GS25,군고구마,36,95,24.41851852,low demand
2024-10-14,Seoul,GS25_J001,27,2500,0,17.4,3.1,GS25,군고구마,95,68,24.41851852,high demand
2024-10-15,Seoul,GS25_J001,36,3000,1,6.8,4.94,GS25,군고구마,68,32,24.41851852,high demand
2024-10-16,Seoul,GS25_J001,17,2000,0,6.2,4.82,GS25,군고구마,32,95,24.41851852,low demand
2024-10-17,Seoul,GS25_J001,21,2000,0,12.8,4.34,GS25,군고구마,95,74,24.41851852,low demand
2024-10-18,Seoul,GS25_J001,32,2500,0,6.0,0.78,GS25,군고구마,74,42,24.41851852,high demand
2024-10-19,Seoul,GS25_J001,37,2000,0,9.2,0.6,GS25,군고구마,42,85,24.41851852,high demand
2024-10-20,Seoul,GS25_J001,33,3000,0,13.9,3.46,GS25,군고구마,85,52,24.41851852,high demand
2024-10-21,Seoul,GS25_J001,26,2000,0,25.9,1.55,GS25,군고구마,52,106,24.41851852,average
2024-10-22,Seoul,GS25_J001,20,2000,0,4.5,1.82,GS25,군고구마,106,86,24.41851852,low demand
2024-10-23,Seoul,GS25_J001,11,2000,0,11.5,4.3,GS25,군고구마,86,75,24.41851852,low demand
2024-10-24,Seoul,GS25_J001,32,3000,0,7.3,1.52,GS25,군고구마,75,43,24.41851852,high demand
2024-10-25,Seoul,GS25_J001,25,2500,0,9.2,4.09,GS25,군고구마,43,98,24.41851852,average
2024-10-26,Seoul,GS25_J001,39,2000,0,7.0,3.26,GS25,군고구마,98,59,24.41851852,high demand
2024-10-27,Seoul,GS25_J001,37,2000,0,18.1,0.07,GS25,군고구마,59,102,24.41851852,high demand
2024-10-28,Seoul,GS25_J001,34,2500,1,6.7,3.97,GS25,군고구마,102,68,24.41851852,high demand
2024-10-29,Seoul,GS25_J001,39,2000,0,14.5,4.7,GS25,군고구마,68,109,24.41851852,high demand
2024-10-30,Seoul,GS25_J001,22,3000,0,14.3,1.99,GS25,군고구마,109,87,24.41851852,average
2024-10-31,Seoul,GS25_J001,22,3000,0,31.0,1.25,GS25,군고구마,87,65,24.41851852,average
2024-11-01,Seoul,GS25_J001,23,3000,0,4.4,3.43,GS25,군고구마,65,42,24.41851852,average
2024-11-02,Seoul,GS25_J001,35,2000,0,28.9,1.72,GS25,군고구마,42,87,24.41851852,high demand
2024-11-03,Seoul,GS25_J001,34,2000,0,2.4,3.67,GS25,군고구마,87,53,24.41851852,high demand
2024-11-04,Seoul,GS25_J001,24,2500,0,8.9,3.06,GS25,군고구마,53,109,24.41851852,average
2024-11-05,Seoul,GS25_J001,14,2500,0,3.6,2.69,GS25,군고구마,109,95,24.41851852,low demand
2024-11-06,Seoul,GS25_J001,27,2500,0,13.2,1.42,GS25,군고구마,95,68,24.41851852,high demand
2024-11-07,Seoul,GS25_J001,18,3000,0,20.8,1.57,GS25,군고구마,68,50,24.41851852,low demand
2024-11-08,Seoul,GS25_J001,23,3000,0,11.7,1.24,GS25,군고구마,50,107,24.41851852,average
2024-11-09,Seoul,GS25_J001,37,2000,1,15.5,4.39,GS25,군고구마,107,70,24.41851852,high demand
2024-11-10,Seoul,GS25_J001,18,3000,0,10.4,1.93,GS25,군고구마,70,52,24.41851852,low demand
2024-11-11,Seoul,GS25_J001,16,2000,0,13.3,2.81,GS25,군고구마,52,36,24.41851852,low demand
2024-11-12,Seoul,GS25_J001,11,3000,0,5.2,0.25,GS25,군고구마,36,105,24.41851852,low demand
2024-11-13,Seoul,GS25_J001,19,2500,0,9.4,1.88,GS25,군고구마,105,86,24.41851852,low demand
2024-11-14,Seoul,GS25_J001,13,2000,0,9.4,0.5,GS25,군고구마,86,73,24.41851852,low demand
2024-11-15,Seoul,GS25_J001,29,3000,0,3.8,3.89,GS25,군고구마,73,44,24.41851852,high demand
2024-11-16,Seoul,GS25_J001,20,2500,0,10.8,3.91,GS25,군고구마,44,104,24.41851852,low demand
2024-11-17,Seoul,GS25_J001,12,3000,0,6.1,3.47,GS25,군고구마,104,92,24.41851852,low demand
2024-11-18,Seoul,GS25_J001,27,2500,0,8.9,3.08,GS25,군고구마,92,65,24.41851852,high demand
2024-11-19,Seoul,GS25_J001,37,2500,0,11.4,2.25,GS25,군고구마,65,108,24.41851852,high demand
2024-11-20,Seoul,GS25_J001,25,2500,0,9.3,3.51,GS25,군고구마,108,83,24.41851852,average
2024-11-21,Seoul,GS25_J001,12,3000,0,15.0,2.32,GS25,군고구마,83,71,24.41851852,low demand
2024-11-22,Seoul,GS25_J001,22,2000,0,7.7,1.79,GS25,군고구마,71,49,24.41851852,average
2024-11-23,Seoul,GS25_J001,26,2000,0,11.3,3.42,GS25,군고구마,49,103,24.41851852,average
2024-11-24,Seoul,GS25_J001,30,2500,1,2.5,2.41,GS25,군고구마,103,73,24.41851852,high demand
2024-11-25,Seoul,GS25_J001,16,2500,0,5.3,3.97,GS25,군고구마,73,57,24.41851852,low demand
2024-11-26,Seoul,GS25_J001,25,2500,1,16.2,1.91,GS25,군고구마,57,32,24.41851852,average
2024-11-27,Seoul,GS25_J001,17,2000,0,2.9,0.2,GS25,군고구마,32,95,24.41851852,low demand
2024-11-28,Seoul,GS25_J001,13,2500,0,2.6,1.53,GS25,군고구마,95,82,24.41851852,low demand
2024-11-29,Seoul,GS25_J001,23,2500,0,13.8,2.87,GS25,군고구마,82,59,24.41851852,average
2024-11-30,Seoul,GS25_J001,22,2500,0,7.0,0.23,GS25,군고구마,59,37,24.41851852,average
2024-12-01,Seoul,GS25_J001,38,3000,0,8.9,1.48,GS25,군고구마,37,79,24.41851852,high demand
2024-12-02,Seoul,GS25_J001,18,2000,0,-5.8,2.6,GS25,군고구마,79,61,24.41851852,low demand
2024-12-03,Seoul,GS25_J001,16,2000,0,9.7,1.9,GS25,군고구마,61,45,24.41851852,low demand
2024-12-04,Seoul,GS25_J001,29,3000,0,12.2,3.63,GS25,군고구마,45,96,24.41851852,high demand
2024-12-05,Seoul,GS25_J001,31,3000,1,4.5,4.75,GS25,군고구마,96,65,24.41851852,high demand
2024-12-06,Seoul,GS25_J001,25,2500,1,5.4,0.26,GS25,군고구마,65,40,24.41851852,average
2024-12-07,Seoul,GS25_J001,32,2500,0,18.7,2.56,GS25,군고구마,40,88,24.41851852,high demand
2024-12-08,Seoul,GS25_J001,38,2500,0,16.7,4.85,GS25,군고구마,88,50,24.41851852,high demand
2024-12-09,Seoul,GS25_J001,39,2500,1,9.0,4.92,GS25,군고구마,50,91,24.41851852,high demand
2024-12-10,Seoul,GS25_J001,39,2000,0,-1.2,4.32,GS25,군고구마,91,52,24.41851852,high demand
2024-12-11,Seoul,GS25_J001,13,2500,0,2.1,1.78,GS25,군고구마,52,39,24.41851852,low demand
2024-12-12,Seoul,GS25_J001,13,3000,0,15.3,3.35,GS25,군고구마,39,106,24.41851852,low demand
2024-12-13,Seoul,GS25_J001,21,2500,0,6.1,0.57,GS25,군고구마,106,85,24.41851852,low demand
2024-12-14,Seoul,GS25_J001,28,3000,0,15.4,2.38,GS25,군고구마,85,57,24.41851852,high demand
2024-12-15,Seoul,GS25_J001,11,2000,0,11.3,4.02,GS25,군고구마,57,46,24.41851852,low demand
2024-12-16,Seoul,GS25_J001,12,2000,0,12.7,3.24,GS25,군고구마,46,34,24.41851852,low demand
2024-12-17,Seoul,GS25_J001,22,3000,0,16.4,4.83,GS25,군고구마,34,92,24.41851852,average
2024-12-18,Seoul,GS25_J001,13,2500,0,22.7,2.14,GS25,군고구마,92,79,24.41851852,low demand
2024-12-19,Seoul,GS25_J001,39,2000,0,23.2,3.53,GS25,군고구마,79,40,24.41851852,high demand
2024-12-20,Seoul,GS25_J001,18,2000,0,26.0,0.64,GS25,군고구마,40,102,24.41851852,low demand
2024-12-21,Seoul,GS25_J001,37,3000,0,12.3,3.29,GS25,군고구마,102,65,24.41851852,high demand
2024-12-22,Seoul,GS25_J001,19,2500,0,16.2,0.4,GS25,군고구마,65,46,24.41851852,low demand
2024-12-23,Seoul,GS25_J001,21,3000,0,13.6,1.66,GS25,군고구마,46,105,24.41851852,low demand
2024-12-24,Seoul,GS25_J001,28,2500,0,2.9,3.03,GS25,군고구마,105,77,24.41851852,high demand
2024-12-25,Seoul,GS25_J001,24,2500,0,9.2,2.15,GS25,군고구마,77,53,24.41851852,average
2024-12-26,Seoul,GS25_J001,25,3000,0,14.3,2.87,GS25,군고구마,53,108,24.41851852,average
2024-12-27,Seoul,GS25_J001,16,2000,0,14.5,0.93,GS25,군고구마,108,92,24.41851852,low demand
2024-12-28,Seoul,GS25_J001,21,2000,0,-1.3,2.5,GS25,군고구마,92,71,24.41851852,low demand
2024-12-29,Seoul,GS25_J001,14,2500,0,0.5,4.49,GS25,군고구마,71,57,24.41851852,low demand
2024-12-30,Seoul,GS25_J001,15,3000,0,18.1,3.97,GS25,군고구마,57,42,24.41851852,low demand
2024-12-31,Seoul,GS25_J001,23,2500,0,8.3,0.42,GS25,군고구마,42,99,24.41851852,average
2025-01-01,Seoul,GS25_J001,28,2000,0,8.0,4.49,GS25,군고구마,99,71,24.41851852,high demand
2025-01-02,Seoul,GS25_J001,21,3000,1,13.8,4.8,GS25,군고구마,71,50,24.41851852,low demand
2025-01-03,Seoul,GS25_J001,38,2500,0,16.3,0.32,GS25,군고구마,50,92,24.41851852,high demand
2025-01-04,Seoul,GS25_J001,20,2500,0,11.2,2.38,GS25,군고구마,92,72,24.41851852,low demand
2025-01-05,Seoul,GS25_J001,26,2000,0,11.2,4.19,GS25,군고구마,72,46,24.41851852,average
2025-01-06,Seoul,GS25_J001,36,2000,0,17.8,2.81,GS25,군고구마,46,90,24.41851852,high demand
2025-01-07,Seoul,GS25_J001,34,3000,0,8.5,2.33,GS25,군고구마,90,56,24.41851852,high demand
2025-01-08,Seoul,GS25_J001,38,2000,0,7.2,4.22,GS25,군고구마,56,98,24.41851852,high demand
2025-01-09,Seoul,GS25_J001,33,3000,0,16.5,4.23,GS25,군고구마,98,65,24.41851852,high demand
2025-01-10,Seoul,GS25_J001,13,2500,0,6.1,4.95,GS25,군고구마,65,52,24.41851852,low demand
2025-01-11,Seoul,GS25_J001,13,2500,0,5.9,3.07,GS25,군고구마,52,39,24.41851852,low demand
2025-01-12,Seoul,GS25_J001,23,3000,0,-6.0,0.17,GS25,군고구마,39,96,24.41851852,average
2025-01-13,Seoul,GS25_J001,27,2000,0,13.8,3.64,GS25,군고구마,96,69,24.41851852,high demand
2025-01-14,Seoul,GS25_J001,21,2000,0,11.0,0.28,GS25,군고구마,69,48,24.41851852,low demand
2025-01-15,Seoul,GS25_J001,17,3000,1,11.4,4.49,GS25,군고구마,48,31,24.41851852,low demand
2025-01-16,Seoul,GS25_J001,25,2000,0,2.8,4.03,GS25,군고구마,31,86,24.41851852,average
2025-01-17,Seoul,GS25_J001,21,2500,0,-2.0,2.9,GS25,군고구마,86,65,24.41851852,low demand
2025-01-18,Seoul,GS25_J001,23,2500,0,10.1,0.62,GS25,군고구마,65,42,24.41851852,average
2025-01-19,Seoul,GS25_J001,19,2000,0,16.1,2.15,GS25,군고구마,42,103,24.41851852,low demand
2025-01-20,Seoul,GS25_J001,28,2000,0,14.9,0.37,GS25,군고구마,103,75,24.41851852,high demand
2025-01-21,Seoul,GS25_J001,29,2500,0,23.8,3.78,GS25,군고구마,75,46,24.41851852,high demand
2025-01-22,Seoul,GS25_J001,13,2000,1,28.2,0.28,GS25,군고구마,46,33,24.41851852,low demand
2025-01-23,Seoul,GS25_J001,11,2000,0,18.1,0.18,GS25,군고구마,33,102,24.41851852,low demand
2025-01-24,Seoul,GS25_J001,31,2000,0,4.3,4.35,GS25,군고구마,102,71,24.41851852,high demand
2025-01-25,Seoul,GS25_J001,19,2500,0,18.8,1.29,GS25,군고구마,71,52,24.41851852,low demand
2025-01-26,Seoul,GS25_J001,16,2500,0,1.1,4.58,GS25,군고구마,52,36,24.41851852,low demand
2025-01-27,Seoul,GS25_J001,28,2000,0,4.5,3.25,GS25,군고구마,36,88,24.41851852,high demand
2025-01-28,Seoul,GS25_J001,20,2000,0,14.3,4.32,GS25,군고구마,88,68,24.41851852,low demand
2025-01-29,Seoul,GS25_J001,32,3000,0,13.2,4.66,GS25,군고구마,68,36,24.41851852,high demand
2025-01-30,Seoul,GS25_J001,21,2500,0,7.3,1.54,GS25,군고구마,36,95,24.41851852,low demand
2025-01-31,Seoul,GS25_J001,30,2500,0,3.0,2.94,GS25,군고구마,95,65,24.41851852,high demand
2025-02-01,Seoul,GS25_J001,28,2000,0,2.3,1.29,GS25,군고구마,65,37,24.41851852,high demand
2025-02-02,Seoul,GS25_J001,21,2000,0,-4.8,2.33,GS25,군고구마,37,96,24.41851852,low demand
2025-02-03,Seoul,GS25_J001,12,2000,0,11.3,1.47,GS25,군고구마,96,84,24.41851852,low demand
2025-02-04,Seoul,GS25_J001,12,2500,0,3.2,3.42,GS25,군고구마,84,72,24.41851852,low demand
2025-02-05,Seoul,GS25_J001,24,3000,0,5.1,3.74,GS25,군고구마,72,48,24.41851852,average
2025-02-06,Seoul,GS25_J001,31,2000,0,7.3,4.95,GS25,군고구마,48,97,24.41851852,high demand
2025-02-07,Seoul,GS25_J001,12,2000,0,3.5,4.79,GS25,군고구마,97,85,24.41851852,low demand
2025-02-08,Seoul,GS25_J001,16,3000,0,8.9,2.49,GS25,군고구마,85,69,24.41851852,low demand
2025-02-09,Seoul,GS25_J001,20,2500,0,5.0,4.01,GS25,군고구마,69,49,24.41851852,low demand
2025-02-10,Seoul,GS25_J001,25,2000,0,15.7,2.54,GS25,군고구마,49,104,24.41851852,average
2025-02-11,Seoul,GS25_J001,16,3000,0,7.1,4.86,GS25,군고구마,104,88,24.41851852,low demand
2025-02-12,Seoul,GS25_J001,15,3000,0,17.4,0.97,GS25,군고구마,88,73,24.41851852,low demand
2025-02-13,Seoul,GS25_J001,28,2000,0,17.4,1.36,GS25,군고구마,73,45,24.41851852,high demand
2025-02-14,Seoul,GS25_J001,35,2500,0,10.7,4.31,GS25,군고구마,45,90,24.41851852,high demand
2025-02-15,Seoul,GS25_J001,33,2000,0,5.9,1.03,GS25,군고구마,90,57,24.41851852,high demand
2025-02-16,Seoul,GS25_J001,20,3000,0,19.8,4.2,GS25,군고구마,57,37,24.41851852,low demand
2025-02-17,Seoul,GS25_J001,18,2000,1,7.5,4.88,GS25,군고구마,37,99,24.41851852,low demand
2025-02-18,Seoul,GS25_J001,33,2500,0,14.1,2.12,GS25,군고구마,99,66,24.41851852,high demand
2025-02-19,Seoul,GS25_J001,30,2500,0,20.5,3.97,GS25,군고구마,66,36,24.41851852,high demand
2025-02-20,Seoul,GS25_J001,11,2500,0,6.1,1.88,GS25,군고구마,36,105,24.41851852,low demand
2025-02-21,Seoul,GS25_J001,11,2500,0,0.9,4.26,GS25,군고구마,105,94,24.41851852,low demand
2025-02-22,Seoul,GS25_J001,35,2500,0,10.7,3.64,GS25,군고구마,94,59,24.41851852,high demand
2025-02-23,Seoul,GS25_J001,24,2000,1,19.2,2.21,GS25,군고구마,59,35,24.41851852,average
2025-02-24,Seoul,GS25_J001,16,2000,0,17.3,3.91,GS25,군고구마,35,99,24.41851852,low demand
2025-02-25,Seoul,GS25_J001,24,2000,0,5.5,2.94,GS25,군고구마,99,75,24.41851852,average
2025-02-26,Seoul,GS25_J001,33,2500,0,-0.6,0.74,GS25,군고구마,75,42,24.41851852,high demand
2025-02-27,Seoul,GS25_J001,13,2500,0,9.6,0.79,GS25,군고구마,42,109,24.41851852,low demand
2025-02-28,Seoul,GS25_J001,25,2000,0,-1.3,3.0,GS25,군고구마,109,84,24.41851852,average
2025-03-01,Seoul,GS25_J001,34,2500,1,20.4,1.71,GS25,군고구마,84,50,24.41851852,high demand
2025-03-02,Seoul,GS25_J001,33,2500,0,-2.7,3.75,GS25,군고구마,50,97,24.41851852,high demand
2025-03-03,Seoul,GS25_J001,30,2000,0,8.1,1.87,GS25,군고구마,97,67,24.41851852,high demand
2025-03-04,Seoul,GS25_J001,26,2500,1,4.3,0.17,GS25,군고구마,67,41,24.41851852,average
2025-03-05,Seoul,GS25_J001,31,2500,0,14.9,0.03,GS25,군고구마,41,90,24.41851852,high demand
2025-03-06,Seoul,GS25_J001,33,2500,0,6.4,2.05,GS25,군고구마,90,57,24.41851852,high demand
2025-03-07,Seoul,GS25_J001,11,2000,0,7.7,2.3,GS25,군고구마,57,46,24.41851852,low demand
2025-03-08,Seoul,GS25_J001,25,2000,1,21.5,0.79,GS25,군고구마,46,101,24.41851852,average
2025-03-09,Seoul,GS25_J001,24,2500,0,5.0,3.55,GS25,군고구마,101,77,24.41851852,average
2025-03-10,Seoul,GS25_J001,27,2000,1,5.5,1.38,GS25,군고구마,77,50,24.41851852,high demand
2025-03-11,Seoul,GS25_J001,32,2500,0,8.3,3.03,GS25,군고구마,50,98,24.41851852,high demand
2025-03-12,Seoul,GS25_J001,25,2500,0,5.3,1.82,GS25,군고구마,98,73,24.41851852,average
2025-03-13,Seoul,GS25_J001,39,2000,0,10.2,2.35,GS25,군고구마,73,34,24.41851852,high demand
2025-03-14,Seoul,GS25_J001,12,2500,0,6.3,0.1,GS25,군고구마,34,102,24.41851852,low demand
2025-03-15,Seoul,GS25_J001,30,2500,0,-4.0,3.45,GS25,군고구마,102,72,24.41851852,high demand
2025-03-16,Seoul,GS25_J001,14,2500,0,8.6,3.62,GS25,군고구마,72,58,24.41851852,low demand
2025-03-17,Seoul,GS25_J001,10,3000,0,10.8,4.91,GS25,군고구마,58,48,24.41851852,low demand
2025-03-18,Seoul,GS25_J001,19,2500,0,18.2,1.92,GS25,군고구마,48,109,24.41851852,low demand
2025-03-19,Seoul,GS25_J001,36,2500,0,1.9,4.7,GS25,군고구마,109,73,24.41851852,high demand
2025-03-20,Seoul,GS25_J001,12,2000,0,5.4,4.3,GS25,군고구마,73,61,24.41851852,low demand
2025-03-21,Seoul,GS25_J001,31,2000,0,8.4,3.21,GS25,군고구마,61,110,24.41851852,high demand
2025-03-22,Seoul,GS25_J001,15,2000,0,17.1,1.2,GS25,군고구마,110,95,24.41851852,low demand
2025-03-23,Seoul,GS25_J001,29,3000,0,12.5,1.5,GS25,군고구마,95,66,24.41851852,high demand
2025-03-24,Seoul,GS25_J001,15,2500,0,8.2,1.07,GS25,군고구마,66,51,24.41851852,low demand
2025-03-25,Seoul,GS25_J001,22,2000,0,4.6,2.91,GS25,군고구마,51,109,24.41851852,average
2025-03-26,Seoul,GS25_J001,21,3000,1,6.9,4.03,GS25,군고구마,109,88,24.41851852,low demand
2025-03-27,Seoul,GS25_J001,29,3000,0,0.2,3.79,GS25,군고구마,88,59,24.41851852,high demand
2025-03-28,Seoul,GS25_J001,22,2500,0,14.1,2.39,GS25,군고구마,59,37,24.41851852,average
2025-03-29,Seoul,GS25_J001,31,2500,0,10.4,0.6,GS25,군고구마,37,86,24.41851852,high demand
2025-03-30,Seoul,GS25_J001,32,3000,1,5.8,0.48,GS25,군고구마,86,54,24.41851852,high demand
2025-03-31,Seoul,GS25_J001,23,2500,0,16.5,4.58,GS25,군고구마,54,31,24.41851852,average
2025-04-01,Seoul,GS25_J001,17,2500,1,5.9,2.98,GS25,군고구마,31,94,24.41851852,low demand
2025-04-02,Seoul,GS25_J001,28,2500,0,6.9,1.69,GS25,군고구마,94,66,24.41851852,high demand
2025-04-03,Seoul,GS25_J001,37,3000,0,-5.1,3.74,GS25,군고구마,66,109,24.41851852,high demand
2025-04-04,Seoul,GS25_J001,23,2500,0,-1.2,2.51,GS25,군고구마,109,86,24.41851852,average
2025-04-05,Seoul,GS25_J001,30,3000,0,6.7,2.84,GS25,군고구마,86,56,24.41851852,high demand
2025-04-06,Seoul,GS25_J001,34,2500,0,20.8,1.52,GS25,군고구마,56,102,24.41851852,high demand
2025-04-07,Seoul,GS25_J001,21,3000,0,11.4,0.09,GS25,군고구마,102,81,24.41851852,low demand
2025-04-08,Seoul,GS25_J001,11,2500,0,7.3,3.28,GS25,군고구마,81,70,24.41851852,low demand
2025-04-09,Seoul,GS25_J001,17,3000,0,12.7,1.69,GS25,군고구마,70,53,24.41851852,low demand
2025-04-10,Seoul,GS25_J001,35,2000,0,17.3,1.11,GS25,군고구마,53,98,24.41851852,high demand
2025-04-11,Seoul,GS25_J001,32,3000,0,15.2,4.9,GS25,군고구마,98,66,24.41851852,high demand
2025-04-12,Seoul,GS25_J001,22,2000,0,2.8,2.31,GS25,군고구마,66,44,24.41851852,average
2025-04-13,Seoul,GS25_J001,17,2000,0,19.9,3.79,GS25,군고구마,44,107,24.41851852,low demand
2025-04-14,Seoul,GS25_J001,38,2000,0,12.9,1.93,GS25,군고구마,107,69,24.41851852,high demand
2025-04-15,Seoul,GS25_J001,12,2000,0,-3.9,3.35,GS25,군고구마,69,57,24.41851852,low demand
2025-04-16,Seoul,GS25_J001,23,3000,0,9.8,0.83,GS25,군고구마,57,34,24.41851852,average
2025-04-17,Seoul,GS25_J001,36,3000,0,6.7,0.48,GS25,군고구마,34,78,24.41851852,high demand
2025-04-18,Seoul,GS25_J001,22,3000,0,10.6,3.38,GS25,군고구마,78,56,24.41851852,average
2025-04-19,Seoul,GS25_J001,36,2500,0,19.7,0.83,GS25,군고구마,56,100,24.41851852,high demand
2025-04-20,Seoul,GS25_J001,38,2500,0,-0.5,1.89,GS25,군고구마,100,62,24.41851852,high demand
2025-04-21,Seoul,GS25_J001,18,3000,0,15.7,2.49,GS25,군고구마,62,44,24.41851852,low demand
2025-04-22,Seoul,GS25_J001,23,2000,0,20.2,0.97,GS25,군고구마,44,101,24.41851852,average
2025-04-23,Seoul,GS25_J001,30,2000,0,10.0,0.83,GS25,군고구마,101,71,24.41851852,high demand
2025-04-24,Seoul,GS25_J001,34,2000,0,11.1,1.23,GS25,군고구마,71,37,24.41851852,high demand
2025-04-25,Seoul,GS25_J001,14,2500,0,5.4,3.2,GS25,군고구마,37,103,24.41851852,low demand
2025-04-26,Seoul,GS25_J001,32,2000,0,16.2,2.14,GS25,군고구마,103,71,24.41851852,high demand
2025-04-27,Seoul,GS25_J001,34,2500,0,19.0,2.3,GS25,군고구마,71,37,24.41851852,high demand
2025-04-28,Seoul,GS25_J001,19,2000,0,-4.7,3.94,GS25,군고구마,37,98,24.41851852,low demand
2025-04-29,Seoul,GS25_J001,33,2000,1,-4.9,2.27,GS25,군고구마,98,65,24.41851852,high demand
2025-04-30,Seoul,GS25_J001,33,3000,0,-7.5,3.21,GS25,군고구마,65,32,24.41851852,high demand
2025-05-01,Seoul,GS25_J001,18,2500,0,7.5,1.15,GS25,군고구마,32,94,24.41851852,low demand
2025-05-02,Seoul,GS25_J001,19,2500,0,4.7,3.93,GS25,군고구마,94,75,24.41851852,low demand
2025-05-03,Seoul,GS25_J001,24,2000,0,21.9,4.44,GS25,군고구마,75,51,24.41851852,average
2025-05-04,Seoul,GS25_J001,29,3000,0,26.7,1.93,GS25,군고구마,51,102,24.41851852,high demand
2025-05-05,Seoul,GS25_J001,27,3000,0,3.2,2.63,GS25,군고구마,102,75,24.41851852,high demand
2025-05-06,Seoul,GS25_J001,13,2500,0,19.1,2.11,GS25,군고구마,75,62,24.41851852,low demand
2025-05-07,Seoul,GS25_J001,36,2000,0,4.9,2.78,GS25,군고구마,62,106,24.41851852,high demand
2025-05-08,Seoul,GS25_J001,14,2500,0,3.5,1.9,GS25,군고구마,106,92,24.41851852,low demand
2025-05-09,Seoul,GS25_J001,30,2500,0,6.3,4.61,GS25,군고구마,92,62,24.41851852,high demand
